[2023-11-15 11:03:22,615][__main__][INFO] - Found GPU with device_name Tesla V100-SXM2-16GB. Will run RFdiffusion on Tesla V100-SXM2-16GB
[2023-11-15 11:03:22,616][rfdiffusion.inference.model_runners][INFO] - Reading checkpoint from /proj/kuhl_lab/RFdiffusion/rfdiffusion/inference/../../models/Base_ckpt.pt
[2023-11-15 11:03:26,729][rfdiffusion.inference.model_runners][INFO] - Loading checkpoint.
[2023-11-15 11:03:30,464][rfdiffusion.diffusion][INFO] - Using cached IGSO3.
[2023-11-15 11:03:30,475][__main__][INFO] - Making design example_outputs/rfdiff_unconditional/rfdiff_model_0
[2023-11-15 11:03:30,481][rfdiffusion.inference.model_runners][INFO] - Using contig: ['50-60/0 50-60/0 50-60/0']
[2023-11-15 11:03:30,506][rfdiffusion.inference.model_runners][INFO] - Sequence init: -----------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:06,857][rfdiffusion.inference.model_runners][INFO] - Timestep 6, input to next step: -----------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:07,562][rfdiffusion.inference.model_runners][INFO] - Timestep 5, input to next step: -----------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:08,266][rfdiffusion.inference.model_runners][INFO] - Timestep 4, input to next step: -----------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:08,963][rfdiffusion.inference.model_runners][INFO] - Timestep 3, input to next step: -----------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:09,663][rfdiffusion.inference.model_runners][INFO] - Timestep 2, input to next step: -----------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:11,569][__main__][INFO] - Finished design in 0.68 minutes
[2023-11-15 11:04:11,569][__main__][INFO] - Making design example_outputs/rfdiff_unconditional/rfdiff_model_1
[2023-11-15 11:04:11,574][rfdiffusion.inference.model_runners][INFO] - Using contig: ['50-60/0 50-60/0 50-60/0']
[2023-11-15 11:04:11,598][rfdiffusion.inference.model_runners][INFO] - Sequence init: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:12,329][rfdiffusion.inference.model_runners][INFO] - Timestep 50, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:13,055][rfdiffusion.inference.model_runners][INFO] - Timestep 49, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:13,784][rfdiffusion.inference.model_runners][INFO] - Timestep 48, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:14,517][rfdiffusion.inference.model_runners][INFO] - Timestep 47, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:15,247][rfdiffusion.inference.model_runners][INFO] - Timestep 46, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:15,973][rfdiffusion.inference.model_runners][INFO] - Timestep 45, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:16,705][rfdiffusion.inference.model_runners][INFO] - Timestep 44, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:17,436][rfdiffusion.inference.model_runners][INFO] - Timestep 43, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:18,160][rfdiffusion.inference.model_runners][INFO] - Timestep 42, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:18,890][rfdiffusion.inference.model_runners][INFO] - Timestep 41, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:19,623][rfdiffusion.inference.model_runners][INFO] - Timestep 40, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:20,353][rfdiffusion.inference.model_runners][INFO] - Timestep 39, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:21,078][rfdiffusion.inference.model_runners][INFO] - Timestep 38, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:21,809][rfdiffusion.inference.model_runners][INFO] - Timestep 37, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:22,540][rfdiffusion.inference.model_runners][INFO] - Timestep 36, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:23,264][rfdiffusion.inference.model_runners][INFO] - Timestep 35, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:23,997][rfdiffusion.inference.model_runners][INFO] - Timestep 34, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:24,728][rfdiffusion.inference.model_runners][INFO] - Timestep 33, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:25,459][rfdiffusion.inference.model_runners][INFO] - Timestep 32, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:26,185][rfdiffusion.inference.model_runners][INFO] - Timestep 31, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:26,916][rfdiffusion.inference.model_runners][INFO] - Timestep 30, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:27,650][rfdiffusion.inference.model_runners][INFO] - Timestep 29, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:28,377][rfdiffusion.inference.model_runners][INFO] - Timestep 28, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:29,108][rfdiffusion.inference.model_runners][INFO] - Timestep 27, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:29,841][rfdiffusion.inference.model_runners][INFO] - Timestep 26, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:30,571][rfdiffusion.inference.model_runners][INFO] - Timestep 25, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:31,298][rfdiffusion.inference.model_runners][INFO] - Timestep 24, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:32,033][rfdiffusion.inference.model_runners][INFO] - Timestep 23, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:32,765][rfdiffusion.inference.model_runners][INFO] - Timestep 22, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:33,488][rfdiffusion.inference.model_runners][INFO] - Timestep 21, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:34,219][rfdiffusion.inference.model_runners][INFO] - Timestep 20, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:34,951][rfdiffusion.inference.model_runners][INFO] - Timestep 19, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:35,677][rfdiffusion.inference.model_runners][INFO] - Timestep 18, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:36,404][rfdiffusion.inference.model_runners][INFO] - Timestep 17, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:37,133][rfdiffusion.inference.model_runners][INFO] - Timestep 16, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:37,861][rfdiffusion.inference.model_runners][INFO] - Timestep 15, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:38,582][rfdiffusion.inference.model_runners][INFO] - Timestep 14, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:39,307][rfdiffusion.inference.model_runners][INFO] - Timestep 13, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:40,033][rfdiffusion.inference.model_runners][INFO] - Timestep 12, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
